,,Nezroth Cultist,\..\..\..Nezroth judges you worthy.,\..\..\..Nezroth judges you worthy.,,\..\..\..네즈로스께서 네가 자격 있다고 판단하셨다.,\..\..\.. Nezroth julga que você é alguém digno.,\..\..\.. Nezroth considera que mereces comulgar.,\..\..\.. Nezroth befindet dich für würdig.,\..\..\.. Nezroth te juge digne.,\..\..\.. Незрот признаёт вас достойной.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You reach out and touch the great stone hand.,You reach out and touch the great stone hand.,,손을 뻗어 거대한 돌 손을 만집니다.,Você estica o braço e toca na grande mão de pedra.,Extiendes el brazo para tocar la gran mano de piedra.,Du streckst deine Hand aus und berührst die große Steinhand.,Vous tendez la main et touchez la grande main de pierre.,Вы протягиваете руку и касаетесь великой каменной руки.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"As your hand meets the warm stone, you feel a sudden presence in your pocket.","As your hand meets the warm stone, you feel a sudden presence in your pocket.",,"손이 따뜻한 돌에 닿자, 주머니에서 갑작스러운 기척이 느껴집니다.","Conforme sua mão vai ao encontro da pedra quente, você sente uma presença súbita no seu bolso.","En cuanto tus dedos rozan la piedra cálida, notas una presencia en el bolsillo.","Als deine Hand den warmen Stein berührt, spürst du plötzlich etwas in deiner Tasche.","Au contact de la pierre chaude, vous sentez soudain quelque chose dans votre poche.","Когда ваша рука касается теплого камня, вы чувствуете, как в вашем кармане что-то материализуется.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nezroth Cultist,\..\..\..Nezroth judges you unworthy.,\..\..\..Nezroth judges you unworthy.,,\..\..\..네즈로스께서 네가 자격 없다고 판단하셨다.,\..\..\.. Nezroth julga que você não é alguém digno.,\..\..\.. Nezroth considera que no mereces comulgar.,\..\..\.. Nezroth befindet dich für unwürdig.,\..\..\.. Nezroth ne te juge pas digne.,\..\..\.. Незрот признаёт вас недостойной.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"The great hand statue glows a deep red, and begins to pulse.","The great hand statue glows a deep red, and begins to pulse.",,거대한 손 동상이 짙은 붉은빛으로 빛나며 맥동하기 시작합니다.,A grande mão de pedra emite um brilho vermelho-profundo e começa a pulsar.,"La gran mano de piedra resplandece con un tono rojo intenso, y su luz empieza a palpitar.","Die große Handstatue leuchtet tiefrot und fängt an, zu pulsieren.",La grande statue en forme de main rougeoie d'un éclat sombre et se met à palpiter.,Каменная рука начинает светиться тёмно-красным и начинает пульсировать.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"The cultists shrink in their robes, as if dissolving.","The cultists shrink in their robes, as if dissolving.",,교단원들이 녹아내리는 듯 로브 안에서 작아집니다.,"Os cultistas encolhem dentro dos mantos, como que dissolvendo.","Los cultores se encogen en sus túnicas, como si se estuvieran disolviendo.","Die Kultisten schrumpfen in ihren Roben zusammen, als ob sie sich auflösen.","Les sectateurs se recroquevillent dans leurs robes, comme s'ils se dissolvaient.","Культисты съёживаются под своими капюшонами, словно пытаясь раствориться.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Their distorted forms slide together, meeting at the base of the statue.","Their distorted forms slide together, meeting at the base of the statue.",,그들의 뒤틀린 형체가 서로 미끄러지듯 합쳐져 동상 밑부분에 모입니다.,Suas formas distorcidas deslizam até se encontrarem aos pés da estátua.,Sus formas distorsionadas se deslizan y se unen a los pies de la estatua.,Ihre verformten Gestalten gleiten am Sockel der Statue zusammen.,Leurs silhouettes difformes glissent les unes vers les autres pour se rejoindre au pied de la statue.,"Их искажённые формы сползаются вместе, сходясь у основания статуи.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Found \c[12]Soul Ring,Found \c[12]Soul Ring,,\c[12]영혼 반지 획득,Encontrou \c[12]anel da alma.,Has encontrado: \c[12]anillo de alma.,\c[12]Seelenring gefunden,Vous obtenez l'\c[12]anneau de l'âme.,Найдено \c[12]Кольцо души,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,\..\..\..Who steps into my realm...?,\..\..\..Who steps into my realm...?,,\..\..\..누가 나의 영역에 들어왔느냐...?,\..\..\.. Quem se atreve a adentrar meu reino...?,\..\..\.. ¿Quién se adentra en mi reino?...,\..\..\.. Wer betritt mein Reich …?,\..\..\.. Qui ose pénétrer dans mon royaume... ?,\..\..\.. Кто вступает в мои владения?..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,This place is not meant for your kind.,This place is not meant for your kind.,,이곳은 너희 같은 존재를 위한 곳이 아니다.,Este lugar não é para a sua estirpe.,Este lugar no es para los de tu clase.,Dieser Ort ist nicht für deine Art bestimmt.,Ni toi ni tes semblables n'avez votre place ici.,"Это место не предназначено для таких, как ты.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,"Leave your offering, and begone.","Leave your offering, and begone.",,제물을 남기고 사라져라.,Deixe a sua oferenda e vá embora.,Deja tu ofrenda y márchate.,"Bringe dein Opfer dar, und dann hinfort mit dir.",Dépose ton offrande et va-t'en.,Оставь подношение и ступай прочь.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A piece of \c[6]Raw Hay\c[0] will earn my favor\..\..\.. This time.,A piece of \c[6]Raw Hay\c[0] will earn my favor\..\..\.. This time.,,\c[6]생 건초\c[0] 한 조각이면 내 호의를 얻을 수 있을 것이다\..\..\.. 이번에는.,Um pedaço de \c[6]feno bruto\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con una unidad de \c[6]heno sin tratar\c[0], te ganarás mi favor\..\..\.., esta vez.",Ein Stück \c[6]Rohheu\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Une meule de \c[6]paille brute\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Сырое сено\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Raw Hay\c[0] to the void?,Offer a \c[6]Raw Hay\c[0] to the void?,,\c[6]생 건초\c[0]를 공허에 바치겠습니까?,Oferecer \c[6]feno bruto\c[0] para o vazio?,¿Quieres ofrendar una unidad de \c[6]heno sin tratar\c[0] al vacío?,Der Leere \c[6]Rohheu\c[0] geben?,Offrir une meule de \c[6]paille brute\c[0] au vide ?,Поднести пустоте \c[6]Сырое сено\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You toss the offering into the abyss.,You toss the offering into the abyss.,,제물을 심연에 던집니다.,Você lança a oferenda rumo ao abismo.,Lanzas tu ofrenda al abismo.,Du wirfst die Opfergabe in den Abgrund.,Vous lancez l'offrande dans l'abîme.,Вы бросаете подношение в бездну.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,You have no offering to give.,You have no offering to give.,,바칠 제물이 없습니다.,Você não tem nenhuma oferenda a dar.,No tienes nada que ofrendar.,"Du hast nichts, was du opfern kannst.",Vous n'avez aucune offrande à présenter.,Вам нечего поднести бездне.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Corpse-Ear Mushroom\c[0] will earn my favor\..\..\.. This time.,A \c[6]Corpse-Ear Mushroom\c[0] will earn my favor\..\..\.. This time.,,\c[6]시체귀 버섯\c[0] 하나면 내 호의를 얻을 수 있을 것이다\..\..\.. 이번에는.,Um \c[6]cogumelo de orelha cadavérica\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con una \c[6]seta de oreja de muerto\c[0], te ganarás mi favor\..\..\.., esta vez.",Ein \c[6]Leichenohr\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Un \c[6]champignon oreille-de-cadavre\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]гриб Трупное ухо\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Corpse-Ear Mushroom\c[0] to the void?,Offer a \c[6]Corpse-Ear Mushroom\c[0] to the void?,,\c[6]시체귀 버섯\c[0]을 공허에 바치겠습니까?,Oferecer um \c[6]cogumelo de orelha cadavérica\c[0] para o vazio?,¿Quieres ofrendar una \c[6]seta de oreja de muerto\c[0] al vacío?,Der Leere ein \c[6]Leichenohr\c[0] geben?,Offrir un \c[6]champignon oreille-de-cadavre\c[0] au vide ?,Поднести пустоте \c[6]гриб Трупное ухо\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Mana Candy\c[0] will earn my favor\..\..\.. This time.,A \c[6]Mana Candy\c[0] will earn my favor\..\..\.. This time.,,\c[6]마나 사탕\c[0]을 바치면 내 호의를 얻을 수 있을 거다\..\..\.. 이번에는.,Um \c[6]doce de mana\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con un \c[6]caramelo de maná\c[0], te ganarás mi favor\..\..\.., esta vez.",Ein \c[6]Mana-Bonbon\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Un \c[6]bonbon au mana\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Конфету с маной\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Mana Candy\c[0] to the void?,Offer a \c[6]Mana Candy\c[0] to the void?,,\c[6]마나 사탕\c[0]을 공허에 바치겠습니까?,Oferecer um \c[6]doce de mana\c[0] para o vazio?,¿Quieres ofrendar un \c[6]caramelo de maná\c[0] al vacío?,Der Leere ein \c[6]Mana-Bonbon\c[0] geben?,Offrir un \c[6]bonbon au mana\c[0] au vide ?,Поднести пустоте \c[6]Конфету с маной\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Godscale\c[0] will earn my favor\..\..\.. This time.,A \c[6]Godscale\c[0] will earn my favor\..\..\.. This time.,,\c[6]신의 비늘\c[0]을 바치면 이번에는 내 호의를 얻을 수 있을 거다\..\..\..,Uma \c[6]escama divina\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con una \c[6]escama divina\c[0], te ganarás mi favor\..\..\.., esta vez.",Eine \c[6]Götterschuppe\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Une \c[6]écaille divine\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Чешую бога\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Godscale\c[0] to the void?,Offer a \c[6]Godscale\c[0] to the void?,,공허에 \c[6]신의 비늘\c[0]을 바칠까?,Oferecer uma \c[6]escama divina\c[0] para o vazio?,¿Quieres ofrendar una \c[6]escama divina\c[0] al vacío?,Der Leere eine \c[6]Götterschuppe\c[0] geben?,Offrir une \c[6]écaille divine\c[0] au vide ?,Поднести пустоте \c[6]Чешую бога\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Stealth Musk\c[0] will earn my favor\..\..\.. This time.,A \c[6]Stealth Musk\c[0] will earn my favor\..\..\.. This time.,,\c[6]은신 사향\c[0]을 바치면 이번에는 내 호의를 얻을 수 있을 거다\..\..\..,Um \c[6]almíscar furtivo\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con una unidad de \c[6]almizcle de sigilo\c[0], te ganarás mi favor\..\..\.., esta vez.",\c[6]Tarnmoschus\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Du \c[6]musc de furtivité\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Мускус скрытности\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Stealth Musk\c[0] to the void?,Offer a \c[6]Stealth Musk\c[0] to the void?,,공허에 \c[6]은신 사향\c[0]을 바칠까?,Oferecer um \c[6]almíscar furtivo\c[0] para o vazio?,¿Quieres ofrendar una unidad de \c[6]almizcle de sigilo\c[0] al vacío?,Der Leere \c[6]Tarnmoschus\c[0] geben?,Offrir du \c[6]musc de furtivité\c[0] au vide ?,Поднести пустоте \c[6]Мускус скрытности\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Void Crystal Bar\c[0] will earn my favor\..\..\.. This time.,A \c[6]Void Crystal Bar\c[0] will earn my favor\..\..\.. This time.,,\c[6]공허 수정 주괴\c[0]을 바치면 이번에는 내 호의를 얻을 수 있을 거다\..\..\..,Uma \c[6]barra de vazio bruto\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con un \c[6]lingote de cristal del vacío\c[0], te ganarás mi favor\..\..\.. esta vez.",Ein \c[6]Leerekristallbarren\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,Une \c[6]barre de cristal du vide\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Слиток кристалла Пустоты\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Void Crystal Bar\c[0] to the void?,Offer a \c[6]Void Crystal Bar\c[0] to the void?,,공허에 \c[6]공허 수정 주괴\c[0]을 바칠까?,Oferecer uma \c[6]barra de vazio bruto\c[0] para o vazio?,¿Quieres ofrendar un \c[6]lingote de cristal del vacío\c[0] al vacío?,Der Leere einen \c[6]Leerekristallbarren\c[0] geben?,Offrir une \c[6]barre de cristal du vide\c[0] au vide ?,Поднести пустоте \c[6]Слиток кристалла Пустоты\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,A \c[6]Spectral Rain\c[0] will earn my favor\..\..\.. This time.,A \c[6]Spectral Rain\c[0] will earn my favor\..\..\.. This time.,,\c[6]유령비\c[0]를 바치면 이번에는 내 호의를 얻을 수 있을 거다\..\..\..,Uma \c[6]chuva espectral\c[0] conquistará o meu favor\..\..\.. Por enquanto.,"Con una unidad de \c[6]lluvia espectral\c[0], te ganarás mi favor\..\..\.., esta vez.",\c[6]Spektralregen\c[0] gewinnt meine Gunst \..\..\.. Dieses Mal.,De la \c[6]pluie spectrale\c[0] t'attirera mes faveurs\..\..\.. Pour cette fois.,Заслужишь мою милость в обмен на \c[6]Призрачный дождь\c[0]\..\..\.. В этот раз.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Offer a \c[6]Spectral Rain\c[0] to the void?,Offer a \c[6]Spectral Rain\c[0] to the void?,,공허에 \c[6]유령비\c[0]를 바칠까?,Oferecer uma \c[6]chuva espectral\c[0] para o vazio?,¿Quieres ofrendar una unidad de \c[6]lluvia espectral\c[0] al vacío?,Der Leere \c[6]Spektralregen\c[0] geben?,Offrir de la \c[6]pluie spectrale\c[0] au vide ?,Поднести пустоте \c[6]Призрачный дождь\c[0]?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Disembodied Voice,\..\..\..Yes... This will do.,\..\..\..Yes... This will do.,,\..\..\..그래... 이거면 된다.,\..\..\.. Sim... Isto bastará.,\..\..\.. Sí... Es suficiente.,\..\..\.. Ja … Das genügt.,\..\..\.. Oui... Cela fera l'affaire.,\..\..\.. Да... Этого хватит.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Several objects float up from the void, into your hands.","Several objects float up from the void, into your hands.",,여러 물체가 공허에서 떠올라 당신의 손 안으로 들어옵니다.,Vários objetos flutuam do vazio até as suas mãos.,Varios objetos flotan desde el vacío hasta tus manos.,Mehrere Gegenstände schweben aus der Leere empor in deine Hände.,Plusieurs objets émergent du vide et viennent se déposer dans vos mains.,Несколько предметов появляются прямо из пустоты и падают вам в руки.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,Hello there. You're a new face.,Hello there. You're a new face.,,안녕하세요. 처음 보는 얼굴이군요.,Opa. Temos um rosto novo aqui.,"Vaya, una cara nueva.","Hallo auch. Aha, ein neues Gesicht.","Bonjour. Tu es nouvelle, je ne t'ai jamais vue.",Привет. Ты здесь новенькая.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,I don't think I've seen you around these camp grounds before.,I don't think I've seen you around these camp grounds before.,,이 캠프장을 지나가는 모습은 처음 보는 것 같네요.,Acho que nunca te vi nesse acampamento.,Creo que nunca te había visto por este campamento.,"Ich glaube nicht, dass ich dich hier auf dem Zeltplatz schon mal gesehen habe.",Je ne crois pas t'avoir déjà croisée sur ce campement.,"Не припомню, чтобы я тебя тут видел.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"It's not often that anyone new strolls through here. You must be a fellow adventurous spirit, like myself.","It's not often that anyone new strolls through here. You must be a fellow adventurous spirit, like myself.",,새로운 사람이 이곳을 거니는 일은 드물어요. 저처럼 모험심 넘치는 분이 틀림없군요.,"Não é sempre que se vê gente nova passeando por aqui. Você deve ser alguém que curte uma aventura, como eu.",Por aquí no suele venir gente nueva; ¡debes ser un espíritu aventurero como yo!,Hier spaziert nicht oft jemand Neues durch. Du musst genauso abenteuerlustig sein wie ich.,"Il est rare de voir de nouvelles têtes par ici. Tu dois être une aventurière dans l'âme, comme moi.","Нечасто сюда забредает кто-то новенький. Искательница приключений, стало бы. Я и сам такой.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,Us adventurers can always pick one-another out in a crowd. It's all about that special look in our eyes.,Us adventurers can always pick one-another out in a crowd. It's all about that special look in our eyes.,,우리 모험가들은 군중 속에서도 서로를 알아볼 수 있죠. 눈빛에 특별한 무언가가 있거든요.,Nós aventureiros sempre sabemos identificar uns aos outros. O nosso olhar tem algo de especial.,"Sí, los aventureros siempre nos reconocemos mutuamente. Tenemos algo especial en la mirada.",Wir Abenteurer finden in jeder Menge zueinander. Das liegt an diesem gewissen Blick in unseren Augen.,Les aventuriers se reconnaissent toujours entre eux. Ce regard unique ne trompe pas.,"Мы, искатели приключений, узнаём друг друга издалека. Всё дело в этом особом блеске в глазах.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Seeing another adventurer, like myself, just gets me so fired up. ","Seeing another adventurer, like myself, just gets me so fired up. ",,저 같은 모험가를 또 만나니 정말 힘이 솟는군요.,Ver aventureiros como eu sempre me deixa empolgado. ,"De verdad, es ver otra alma aventurera como la mía, ¡y me lleno de entusiasmo! ","Jemanden wie mich hier zu sehen, motiviert mich total. ","Croiser une autre aventurière, c'est hyper motivant ! ",При виде коллеги-авантюриста я прямо загораюсь! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"In fact, it's given me an idea for an adventure, if you're feeling up to it.","In fact, it's given me an idea for an adventure, if you're feeling up to it.",,"사실, 도전할 생각이 있다면 해 볼 만한 모험이 하나 떠올랐어요.","Na verdade, isso me deu uma ideia pra uma aventura, se estiver a fim.","De hecho, se me ha ocurrido una idea para una aventura, si te apetece.","Es bringt mich sogar auf eine Idee für ein Abenteuer, wenn du darauf Lust hast.","En fait, ça me donne une idée d'aventure, si tu es partante.","А ты знаешь, наша встреча натолкнула меня на мысль о новом приключении. Если ты готова, конечно.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"If you can investigate 5 unique mysteries in The Old Woods, I'll give you a special prize.","If you can investigate 5 unique mysteries in The Old Woods, I'll give you a special prize.",,고목 숲에서 서로 다른 미스터리 5가지를 조사하면 특별한 상을 드리죠.,"Se você investigar 5 mistérios únicos no Velho Bosque, vou te dar um prêmio especial.","Si consigues investigar cinco misterios distintos en el Bosque Antiguo, te daré un premio especial.","Wenn du fünf verschiedene Geheimnisse im alten Wald untersuchen kannst, gebe ich dir einen besonderen Preis.","Si tu réussis à élucider 5 mystères différents dans le vieux bois, je te remettrai une récompense spéciale.","Если сможешь расследовать 5 уникальных тайн Старого леса, получишь от меня особый приз.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"That might sound like a tall ask, but don't worry, the prize is well worth it.","That might sound like a tall ask, but don't worry, the prize is well worth it.",,"부탁이 커 보일 수도 있지만, 걱정 마세요. 보상은 그만한 가치가 있으니까요.","Pode parecer demais, mas não se preocupe, vale a pena pela recompensa.","Ya lo sé, es todo un reto, pero te aseguro que la recompensa estará a la altura.","Das klingt vielleicht nach viel, aber keine Sorge, der Preis ist es wert.","La barre peut paraître haute, mais crois-moi, le jeu en vaut la chandelle.","Звучит невыполнимо, но ведь и приз того стоит!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,So\..\..\.. Are you as fired up as I am?!,So\..\..\.. Are you as fired up as I am?!,,그러니까\..\..\.. 나만큼 신이 났나요?!,Então\..\..\.. Você tá na mesma empolgação que eu?!,"Dime\..\..\.., ¡¿sientes tanto entusiasmo como yo?!",Also \..\..\.. Bist du so motiviert wie ich?!,Donc\..\..\.. Tu es aussi motivée que moi ?!,"Так что\..\..\.. Загорелась, как и я?!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Woah, you ARE an adventurer after all!","Woah, you ARE an adventurer after all!",,"와, 역시 모험가였군요!","Opa, então você é mesmo alguém que curte uma aventura!","Vaaaya, ¡conque sí tienes espíritu aventurero!","Wow, du bist tatsächlich eine richtige Abenteurerin!","Ouah, tu es une sacrée aventurière !","Вау, да ты прирождённая искательница приключений!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"I just knew it. We're just the same, you and I. True adventurous spirits.","I just knew it. We're just the same, you and I. True adventurous spirits.",,역시 그럴 줄 알았어요. 저와 당신은 정말 닮았네요. 둘 다 진정한 모험가 기질을 타고났어요.,Eu sabia. Eu e você somos iguais. Dois espíritos aventureiros.,"Si es que lo sabía. Somos iguales, tú y yo. Dos almas gemelas aventureras.",Ich hab’s gewusst. Wir sind uns so ähnlich. Wirklich abenteuerlustige Seelen.,"Je le savais. On est faits du même bois, toi et moi. De vrais aventuriers dans l'âme.",Я так и знал. В этом плане мы с тобой как две капли воды. Истинные исследователи неизведанного.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Here, as I said, a special reward for your efforts:","Here, as I said, a special reward for your efforts:",,"자, 말했듯이 노력에 대한 특별한 보상이에요:","Aqui, como prometido, uma recompensa pelo seu esforço.","Toma. Tal y como te dije, ¡un premio especial por tus esfuerzos!","Hier, wie gesagt bekommst du eine besondere Belohnung für deine Mühe:","Tiens, comme promis, pour te récompenser de tes efforts :","Вот, как я и говорил. Особая награда за твои старания:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"\..\..\..But we can't leave it there, now can we...?","\..\..\..But we can't leave it there, now can we...?",,\..\..\..하지만 이걸 여기서 끝낼 수는 없겠죠...?,"\..\..\.. Mas não dá pra parar por aí, né...?","\..\..\.. Pero no podemos dejar esto aquí, ¿no crees?","\..\..\.. Aber wir können hier doch nicht einfach aufhören, oder?","\..\..\.. Mais on ne va pas s'arrêter en si bon chemin, hein... ?","\..\..\.. Но мы ведь можем на этом не останавливаться, верно?..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,Now that I know you're JUST like me. I know that you're even more fired up now.,Now that I know you're JUST like me. I know that you're even more fired up now.,,"이제 당신이 저와 정말 똑같다는 걸 알았으니, 지금은 전보다 더 신이 났겠네요.",Ainda mais agora que eu sei que somos iguais. Eu sei que você tá morrendo de vontade de continuar.,"Ahora que sé que eres IGUAL que yo..., también sé cómo arde el entusiasmo en tu interior.","Jetzt, wo ich weiß, dass du GENAU wie ich bist. Ich weiß doch, dass du jetzt noch motivierter bist.","Maintenant que je sais que tu es EXACTEMENT comme moi, je me doute bien que tu es encore plus motivée qu'avant.","Теперь я знаю, что ты точь-в-точь такая же, как и я. И поэтому у меня нет сомнений, что тебе уже не терпится продолжить.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,I know you're ready for more adventure!,I know you're ready for more adventure!,,더 많은 모험을 떠날 준비가 됐다는 걸 알아요!,Eu sei que você tá a fim de mais aventuras!,¡Y sé que estás deseando vivir otra aventura!,"Ich weiß, dass du bereit für mehr Abenteuer bist!",Je sais que tu es prête à repartir à l'aventure !,"Уверен, что ты готова к новым приключениям!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,So\..\..\.. get on out there and find 8 total mysteries in The Old Woods.,So\..\..\.. get on out there and find 8 total mysteries in The Old Woods.,,그러니\..\..\.. 나가서 고목 숲에서 총 8개의 미스터리를 찾아보세요.,"Então\..\..\.. dessa vez, você vai ter que achar um total de 8 mistérios no Velho Bosque.","Así que\..\..\.., ¡sal al Bosque Antiguo y encuentra los ocho misterios que hay en total!",Also \..\..\.. zieh los und finde insgesamt acht Geheimnisse im alten Wald.,Alors\..\..\.. Retourne dans le vieux bois et résous 8 mystères.,Так что\..\..\.. ступай и отыщи в общей сложности 8 тайн Старого леса.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Manage that, and finally we'll be satisfied.","Manage that, and finally we'll be satisfied.",,그렇게 하면 드디어 만족할 수 있겠죠.,"Se conseguir, finalmente vamos ficar satisfeitos.","Si lo consigues, por fin estaremos satisfechos.","Wenn du das schaffst, sind wir endlich zufrieden.","Si tu y arrives, notre soif d'aventure sera enfin étanchée.",Справишься с этим — и тогда мы это отпразднуем.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,Get on out there and find 8 total mysteries in The Old Woods.,Get on out there and find 8 total mysteries in The Old Woods.,,나가서 고목 숲에서 총 8개의 미스터리를 찾아보세요.,Você vai ter que achar um total de 8 mistérios no Velho Bosque.,¡Sal al Bosque Antiguo y encuentra los ocho misterios que hay en total!,Zieh los und finde insgesamt acht Geheimnisse im alten Wald.,Rends-toi dans le vieux bois et résous 8 mystères.,Ступай и отыщи в общей сложности 8 тайн Старого леса.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Wow, I knew it! We may as well be long-lost twins. ","Wow, I knew it! We may as well be long-lost twins. ",,"와, 역시 그럴 줄 알았어요! 우리는 오래 헤어진 쌍둥이 같군요.","Uau, eu sabia! Somos praticamente gêmeos perdidos. ","¡Jaaa! ¡Lo sabía! En serio, a ti y a mí nos separaron al nacer. ","Wow, ich hab’s gewusst! Wir könnten echt Zwillinge sein. ","Ouah, je le savais ! On pourrait tout aussi bien être des jumeaux séparés à la naissance. ","Вот это да. Я так и знал! Да мы с тобой, наверно, потерянные близнецы. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Kindered spirits, really.","Kindred spirits, really.",,정말 마음이 통하는군요.,"Almas gêmeas, digamos.",Somos almas gemelas de verdad.,Verwandte Seelen.,"Deux âmes sœurs, vraiment.","Родственные души, честное слово.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ansel,"Here, from one adventurous spirit to another.","Here, from one adventurous spirit to another.",,"자, 모험가에서 다른 모험가에게 드리는 선물이에요.","Aqui, de um espírito aventureiro pra outro.","Toma, acepta esto, ¡un premio de un espíritu aventurero a otro!","Hier, von einer abenteuerlustigen Seele an eine andere.","Tiens, d'aventurier à aventurière.","Держи, от одного заядлого авантюриста другому.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
